hit_type,company_name,country,zip_code,city,federal_state,website,booth,profile_url,profile_title,profile_meta_description,profile_headings,website_home_url,website_home_title,website_home_meta_description,website_home_headings,website_about_url,website_about_title,website_about_meta_description,website_about_headings,score,priority_band,category,subcategory,matched_keywords,negative_keywords,country_priority_bucket,country_priority_boost,outreach_angle,website_fetch_error
Exhibitor,Stierli-Bieger AG,Switzerland,6210,Sursee,,http://www.stierli-bieger.com,"Hall 12, Stand E17",https://www.hannovermesse.de/exhibitor/stierli-bieger/N1476484,HANNOVER MESSE Exhibitor 2026: Stierli-Bieger,"Stierli-Bieger AG develops and manufactures manual, NC and CNC machines with automatic copper bending angle measurement and springback compensation. As more are produced since 1936 horizontal bending, straightening machines, welding equipment and roll out rotary-bar storage.The customer base include the metal processing industry and leading steel producers, machinery-, ship- and rail manufacturers throughout the world.For the employees we have a large production space and modern design and manufacturing facilities available. We have our own development department, construction, manufacturing, assembling, marketing & sales and service and work closely with selected suppliers. All Stierli-Bieger are delivered with CE confirmation. With the certification according to DIN EN ISO 9001 by Swiss TS / TUV Germany offers Stierli-Bieger AG customers the assurancefor a long lasting partnership.",,https://www.stierli-bieger.com/,Biegemaschinen Hersteller mit individuellen Biegelösungen - Stierli-Bieger AG,"Wir sind Hersteller von Biegemaschinen, Biegepressen, Richtmaschinen, Richtpressen, Wendevorrichtungen Rotator, ausziehbare Kragarmregale Roll-Out Langgutlager","Manuelle und CNC gesteuerte hydraulische horizontal Biegemaschinen, Biegepressen, Richtmaschinen, Richtpressen und Wendevorrichtungen ROTATOR | Universelle Biegemaschinen und Richtmaschinen für die vielfältigsten Aufgaben in der allg. Metallverarbeitung und Blechbearbeitung",https://www.stierli-bieger.com/unternehmen/ueber-uns.html,Über uns - Stierli-Bieger AG,,Stierli-Bieger AG - Biegt und richtet fast alles!,27,B,manufacturer_target,metal_components_or_processing,"copper, measurement, metal, metal processing, steel",,priority_europe,6,"Discuss repeatable metal part inspection, defect detection, and station integration for QA.",
Exhibitor,TALLAG Saalfeld GmbH,Germany,07318,Saalfeld,Thuringia,https://www.samag.de,"Hall 26, Stand C79",https://www.hannovermesse.de/exhibitor/tallag-saalfeld/N1611536,HANNOVER MESSE Exhibitor 2026: TALLAG Saalfeld,"Secure process chains for small-, medium- and large-scale production  TALLAG Rottenbach - Defense & Truck Components > sheet metal, tube and profile machining for small-, medium- and large-scale production > production of parts extending up to complex assemblies for the commercial vehicles industry, the machine tool industry, the electrical industry and the medical technology  TALLAG Saalfeld - prototype & small series > small series and prototype production for machining assemblies up to 2000 mm incl. assembly  TALLAG Saalfeld - Industry & Automotive > machining component production in powertrain and chassis for medium and large series production with a high level of automation > small series and prototype production for machining assemblies for process development for series production  TALLAG Gera - Industry & Automotive > turned, milled and broached parts for the industry and automotive industry in medium and large series",,https://www.samag.de,,,,,,,,27,B,manufacturer_target,flat_metal_products,"automation, metal, sheet, sheet metal",,priority_europe,6,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.","HTTPSConnectionPool(host='www.samag.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.samag.de'. (_ssl.c:1032)"")))"
Exhibitor,"VMG Technics, UAB",Lithuania,92498,Klaip?da,,https://vmg-technics.eu/,"Hall 26, Stand B78",https://www.hannovermesse.de/exhibitor/vmg-technics/N1612908,HANNOVER MESSE Exhibitor 2026: VMG Technics,"VMG Technics is a European engineering company providing custom metal processing, stamped parts manufacturing, and industrial automation and robotization solutions. In our state-of-the-art in-house R&D, innovation, and CNC center, we provide full-cycle customized metal processing services. Our core metalworking services: engineering, metal processing, CNC cutting, metal assembly, welding, surface treatment, metal stamping and other solutions.",,https://vmg-technics.eu/,Automation & robotization | R&D park | Metal processing | Stamped metal parts | After sales service,"Customized robotization & industrial automation. Automation engineering, development, R&D park. After sales service. Metal processing, stamped metal parts. Automation engineering company in Europe.",Type in a search word | Synergy between TECHNOLOGY & INNOVATION | We specialize in: | Our main goal is to help manufacturing companies to grow through technological innovation. | Solution-oriented approach | Automation solutions for various industries. | Long-term maintenance of production lines and equipment | Full-cycle metal processing services,https://vmg-technics.eu/about-vmg-technics/passion-for-progress/,Passion for progress - VMG Technics,,"Type in a search word | We are a dynamic, fast-growing, and international company offering great career development possibilities, both personally and professionally. | Our culture | What it means to work here | What our values are | What makes us unique | Why us? | Subscribe to the latest news",27,B,manufacturer_target,metal_components_or_processing,"automation, metal, metal processing, metalworking, stamping",,priority_europe,6,"Discuss repeatable metal part inspection, defect detection, and station integration for QA.",
Exhibitor,Virtek Vision International Inc.,Canada,,"Waterloo, ON N2V 2K1",,https://www.virtekvision.com,"Hall 17, Stand D32",https://www.hannovermesse.de/exhibitor/virtek-vision-international/N1605792,HANNOVER MESSE Exhibitor 2026: Virtek Vision International,"At the forefront of manufacturing innovation, we combine our experience in laser projection with our unmatched expertise in AI inspection to drive cutting-edge image processing solutions worldwide.",,https://virtekvision.com/,Laser Projection & Quality Inspection Systems | Virtek,Virtek provides laser projection and quality inspection solutions that support manufacturers in a variety of specialized industries. Visit us today!,"Virtek Vision | TRANSFORMING | VISION | At the forefront of manufacturing innovation, we unify our heritage in laser projection with unmatched proficiency in AI inspection to propel state-of-the-art machine vision solutions worldwide. | OUR | VALUE | Efficiency Gains | Fast ROI",https://virtekvision.com/pages/about.html,Learn More About Us,"Virtek Vision supports manufacturers around the world in a variety of specialized industries to assist with complex manufacturing processes. Founded in 1986, Virtek is based in Waterloo, ON, Canada, and has sales and service coverage in the Americas, across Europe, and in Asia Pacific Region.",About Us | Virtek Vision is the market leader in laser projection and quality inspection solutions globally | Unique Benefits of Modern Laser Projection for Composites | Flexible laser solutions for improved productivity | Core Applications | See our Solutions Live! | Search,27,B,manufacturer_target,composites_textiles_materials,"ai inspection, composites, image processing, inspection, machine vision",,,0,"Discuss synthetic-data-driven inspection for composites, fabrics, nonwovens, laminates, or lightweight materials.",
Exhibitor,"ACS Industries, Inc.",United States of America,,Lincoln 02865,,http://www.acsindustries.com,"Hall 11, Stand D25",https://www.hannovermesse.de/exhibitor/acs-industries/N1520805,HANNOVER MESSE Exhibitor 2026: ACS Industries,"At ACS Industries, we are the world leader in engineered knitted wire mesh solutions. We were founded as American Copper Sponge in Rhode Island, USA in 1939, where we manufactured knitted copper sponges.  Seven years later, we introduced our first knitted wire mesh air and grease filters.  As a result of the heavy growth in the knitted wire mesh business unit, management changed American Copper Sponge to ACS Industries, Inc. in 1960. Since the 1970s, we expanded our production into automotive exhaust products, and introduced our first knitted wire mesh support systems.   Today, we are the world’s largest vertically integrated knitted wire mesh manufacturer. Additionally, we are a key global supplier of pyrotechnic airbag inflator filters and exhaust systems components to both Original Equipment Manufacturers (OEMs) and Tier 1 suppliers. Furthermore, we are a global supplier to both the foodservice and janitorial industries.",,https://acsindustries.com/,Vertically Integrated Wire Mesh Manufacturer | ACS Industries,"Leading vertically integrated wire mesh manufacturer specializing in knitted wire mesh, woven metal mesh & critical components for green energy, vehicle safety & more.",Enabling Noble Industries | ACS Automotive | Quality. | Learn More | Why Choose ACS? – A Vertically Integrated Wire Mesh Manufacturer | Unmatched Breadth of Expertise | A Trusted Supplier with 85+ Years of Experience | World-Class R&D and Innovation,https://acsindustries.com/manufacturing-critical-components-for-systems-assemblies/,Custom Metal Mesh Company | About Us | ACS Industries,"ACS crafts custom metal mesh solutions for critical systems, tackling complex projects at competitive prices. Learn about our difference.",CUSTOM METAL MESH SOLUTIONS FROM THE WORLD’S LEADING MANUFACTURER: 80+ YEARS OF EXPERTISE | ACS Industries – Enabling Noble Industries | Our History of Growth | ACS Core Values | Contact Our Custom Metal Mesh Experts | Frequently Asked Questions | WHY ACS IS A GLOBAL LEADER IN CUSTOM METAL MESH MANUFACTURING | Family Run,26,B,manufacturer_target,flat_metal_products,"copper, metal, wire mesh, woven",,priority_usa,8,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.",
Exhibitor,Comerg Group EOOD,Bulgaria,6100,Kazanlak,,https://www.metalwork.comerg.com,"Hall 17, Stand B12",https://www.hannovermesse.de/exhibitor/comerg-group/N1613572,HANNOVER MESSE Exhibitor 2026: Comerg Group,"COMERG is a specialized industrial fabrication company focused on stainless steel equipment, pressure vessels, and custom process systems. Our team combines mechanical engineering expertise with precision metal fabrication to deliver reliable equipment for demanding industrial environments. Our on board AI imaging solutions provides quick decisions based on the operation complexity of the task. We support customers from concept design through manufacturing and final assembly, enabling efficient development of complex metal systems.",,https://www.metalwork.comerg.com,,,,,,,,26,B,manufacturer_target,flat_metal_products,"board, metal, stainless, steel",,priority_europe,6,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.","HTTPSConnectionPool(host='www.metalwork.comerg.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1032)')))"
Exhibitor,"KOVOK PRIEVIDZA, s.r.o.",Slovakia,971 01,Prievidza,,http://www.kovok.eu,"Hall 26, Stand E16",https://www.hannovermesse.de/exhibitor/kovok-prievidza/N1613472,HANNOVER MESSE Exhibitor 2026: KOVOK PRIEVIDZA,"WHEN PRODUCTION STALLS, KOVOK BRINGS THE SOLUTION @kovok.eu KOVOK delivers complete metalworking and automation solutions.  We combine modern CNC, laser and robotic technologies with certified quality management to supply reliable parts, assemblies and small-series production tailored to machine-building, automotive, aerospace, energy and artillery sectors.  •	Design, technical documentation and prototyping. •	Precision manufacturing: single parts, assemblies •	Turnkey supply: production, installation, commissioning and logistics. @kovoklogistics.cz  Services offered   •	CNC machining: milling and turning. •	Electro-erosion cutting. •	Surface and flat grinding. •	Laser cutting •	CNC bending •	Locksmith and assembly work, including installation and commissioning on-site. •	Robotized and manual welding-robotic welding workstation •	3D measurement •	Production of jigs, fixtures and custom automation equipment. •	Logistic  ISO 9001 and welding quality standards",,http://www.kovok.eu/,Domov | Kovok.eu,,S kovom si rozumieme | Pozrite si všetky služby | Požiarná nádrž s ekosystémom | Fotovoltika | Rekuperečná a filtračná jednotka vo výrobnej hale,https://www.kovok.eu/en/about-us/,About us | Kovok.eu,,About us | About the company | Our Values,26,B,manufacturer_target,metal_components_or_processing,"automation, measurement, metalworking, robotic, turnkey",,priority_europe,6,"Discuss repeatable metal part inspection, defect detection, and station integration for QA.",
Exhibitor,Kurokesu UAB,Lithuania,03154,Vilnius,,https://www.kurokesu.com,"Hall 26, Stand B78",https://www.hannovermesse.de/exhibitor/kurokesu/N1612114,HANNOVER MESSE Exhibitor 2026: Kurokesu,"We design and build advanced imaging hardware and mechatronic components used in robotics, research, and industrial applications on land, in the air, under water, and even in space. What began as a small personal project driven by curiosity for precision engineering has evolved into a trusted company known for dependable, technically refined products.  Kurokesu product line consists of industrial cameras, motorized zoom systems, and motion controllers, complemented by carefully selected lenses from our partners. Every product is built with long-term availability and practical integration in mind, ensuring reliable performance in demanding environments. Open to collaboration, we work with engineers, researchers, and companies worldwide to turn ideas into functional imaging solutions - balancing precision, openness, and innovation in everything we create.",,https://www.kurokesu.com/home/,Kurokesu - Kurokesu,"Kurokesu develops scientific grade and industrial cameras for drones, robots, machine vision applications or regular consumer use. Measurement instruments, motion platforms and custom and OEM solutions.",USB cameras C2_X.. | Motorized zoom cameras C1_PRO_X.. | USB camera C1 PRO | Camera for embedded vision C1 MICRO | Motion controller module SCE2-M | Low profile SCREW-IN optical filters | Resources | Screw-in optical filters,https://www.kurokesu.com/shop/filters,Optical filters,Optical filters,Optical filters,26,B,partner_target,inspection_hardware_or_metrology,"camera, machine vision, measurement, robotics",,priority_europe,6,"Explore integration with manual or semi-automated inspection hardware, sensors, or metrology equipment.",
Exhibitor,Mcs Industrial Ltda,Brazil,07224-130,Guarulhos SP,,https://mcsindustrial.com.br/en/,"Hall 12, Stand C22",https://www.hannovermesse.de/exhibitor/mcs-industrial/N1608987,HANNOVER MESSE Exhibitor 2026: Mcs Industrial,"MCS Industrial Ltda is a family-owned company founded in 2001 and located in a 2,300 m² area in the city of Guarulhos - SP-Brazil.  Specializing in the manufacture of tubes, rods, sheets and special machined parts in Phenolic Paper (Nema XX and XXX), Phenolic Cotton/Linen (Nema C/CE, L/LE, Gr) and Fiberglass epoxy (Nema G10FR4, G11FR5), as well as various other grades such as Nema GPO3, Nema G7, Vibration flat springs and many other products developed for special requirements.  We have a complete machining/milling workshop within our factory to offer custom-made parts. Certified ISO 90012015, we offer logistics services in the USA and Europe to serve customers with speed, quality and competitive prices worldwide, including tax-free pricing (for the USA and European Union), no minimum order requirements and in local currency (US$ and € ).",,https://mcsindustrial.com.br/en/,"MCS Industrial | Celeron, Phenolite and Epoxy Fiberglass",Conheça mais sobre a MCS Industrial,"Manufactor of Tubes, Rods, Bushings, Sheets and special parts in Phenolic Paper, Phenolic Cotton and Epoxyglass (Filament wound , glass mat and glass fabric) | Our Products | Get in Touch",https://mcsindustrial.com.br/about,MCS Industrial | Fenolite Celeron e Fibra de Vidro com epoxy,Conheça mais sobre a MCS Industrial,Page not found,26,B,manufacturer_target,composites_textiles_materials,"fabric, fiberglass, glass, machined parts",,,0,"Discuss synthetic-data-driven inspection for composites, fabrics, nonwovens, laminates, or lightweight materials.",
Exhibitor,Münch GmbH,Germany,97753,Karlstadt,Bavaria,http://www.muench-gmbh.de,"Hall 11, Stand B41",https://www.hannovermesse.de/exhibitor/munch/N1610794,HANNOVER MESSE Exhibitor 2026: Münch,"Münch GmbH We offer sheet metal and tube processing, as well as the manufacture of individual parts or complex assemblies according to your requirements, all from a single source. As a reliable supplier for various sectors in the steel processing industry, we manufacture using state-of-the-art machines with the highest quality and flexibility. Münch GmbH has extensive in-house manufacturing capabilities. These include laser and tube laser cutting, bending, forming and machining technology, as well as all common welding processes. We work with professional partners for all types of surface treatment.  In our development department, qualified specialists implement the design and manufacture of your products with the aid of modern SolidWorks/SolidCAM software.  Our competent and motivated employees are at your disposal for personal consultation.",,https://muench-gmbh.de/,MÃNCH GmbH | HOME,MÃNCH GmbH | WÃ¼rzburger Str. 7 | 97753 Karlstadt | Telefon: +49 (0) 9353 9826-0 | Telefax: +49 (0) 9353 9826-16 | info@muench-gmbh.de,MÃ¼nch GmbH,https://muench-gmbh.de/unternehmen.html,MÃNCH GmbH | UNTERNEHMEN,MÃNCH GmbH | WÃ¼rzburger Str. 7 | 97753 Karlstadt | Telefon: +49 (0) 9353 9826-0 | Telefax: +49 (0) 9353 9826-16 | info@muench-gmbh.de,,26,B,manufacturer_target,flat_metal_products,"metal, sheet, sheet metal, steel",,priority_europe,6,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.",
Exhibitor,Temposonics GmbH & Co. KG,Germany,58513,Lüdenscheid,North Rhine-Westphalia,https://www.temposonics.com,"Hall 26, Stand E98, (1)",https://www.hannovermesse.de/exhibitor/temposonics/N1606281,HANNOVER MESSE Exhibitor 2026: Temposonics,"Temposonics is a global leader in the field of magnetostrictive measurement technology. For 50 years, we have pioneered the industry, embodying innovation and maximum reliability. Specializing in high-precision linear position sensors and level transmitters, Temposonics offers the broadest range of magnetostrictive sensor solutions in terms of design, output, and performance. Our non-contact sensors provide accurate and dynamic position and velocity measurements for automation and safety-critical systems in industrial machinery, off-highway vehicles, and process industries.  We have manufacturing facilities in Lüdenscheid and Dortmund (Germany) and Cary (NC, USA) with direct sales offices and authorized distributors worldwide. Thanks to our many years of experience and focus on our core technology, based on the principle of magnetostriction, we are always one step ahead of industry trends. Our customers benefit from a combination of application knowledge, service and collaboration.",,https://www.temposonics.com/,Temposonics Linear Position Sensors & Liquid Level Transmitters,Temposonics develops and manufactures linear position sensors (linear position transducers) and liquid-level transmitters for standard and customized applications.,"ABSOLUTE, NON-CONTACT LINEAR POSITION SENSORS & LIQUID LEVEL Transmitters | News and Events | Temposonics at the CONEXPO-CON/AGG 2026 | Temposonics MH-Series XTERNAL MOUNT | Temposonics R-Series V RD5 – A long-distance relationship that works | About Temposonics | Contact | Temposonics, LLC",https://www.temposonics.com/about/Company,Company Profile,Temposonics is a global supplier of mechanical testing systems and position sensors for a wide variety of markets and applications.,"Company | Temposonics | Any Questions? | Contact | Temposonics, LLC | Temposonics GmbH & Co. KG | Subscribe",26,B,partner_target,inspection_hardware_or_metrology,"automation, measurement, sensor, testing",,priority_europe,6,"Explore integration with manual or semi-automated inspection hardware, sensors, or metrology equipment.",
Exhibitor,Ai-Innovate Solution Inc.,Canada,,"Oakville, ON L6L 2Y2",,https://ai-innovate.com,"Hall 27, Stand A12",https://www.hannovermesse.de/exhibitor/ai-innovate-solution/N1612998,HANNOVER MESSE Exhibitor 2026: Ai-Innovate Solution,"AI-Innovate is a provider of AI-powered customized machine vision solutions for quality control and process monitoring in manufacturing.  We design and deploy intelligent inspection systems that automate defect detection, measurement, and product grading in real time. Our solutions and products integrates with industrial cameras, PLC/HMI systems, and production workflows to deliver reliable, scalable inspection across continuous, semi-continuous, and discrete production lines. By replacing manual inspection with AI-driven systems, we help manufacturers reduce scrap and rework, improve consistency and traceability, and gain data-driven insights into production quality. We serve a wide range of industries including manufacturing, food processing, aerospace, packaging, and automotive components.",,https://ai-innovate.com/,Home - AI-innovate,"Unlock transformative precision, quality, innovation in manufacturing with Ai Innovate. We provide AI solutions that optimize production & industry.",ai innovate | Our Products | AIxEye | AIxCore | AIxCam | AIxAm | Our Products | AIxEye,https://ai-innovate.com/about-us/,About us | AI-Innovate,Read About Us to discover the team and mission of AI-Innovate. Learn how we create practical AI solutions to solve critical challenges in industry.,"About us | PRODUCTS | RESOURCES | COMPANY | [email protected] | 1426 Wallace Rd, Oakville, ON, L6L 2y2 | +1 (514) 813-1809",25,C,partner_target,ai_inspection_or_data_partner,"defect detection, inspection, machine vision, measurement, quality control",,,0,"Explore partnership around synthetic data, computer vision, and industrial AI inspection workflows.",
Exhibitor,Dansk Sintermetal A/S,Denmark,6100,Haderslev,,http://www.sintermetal.com,"Hall 17, Stand A25",https://www.hannovermesse.de/exhibitor/dansk-sintermetal/N1605379,HANNOVER MESSE Exhibitor 2026: Dansk Sintermetal,"Are you looking for a supplier of sintered components that can fulfill your needs - also when it comes to smaller series ? Then you have come to the right company !  Dansk Sintermetal A/S is a sub supplier of sintered components in iron, steel, stainless steel and copper based alloys to leading European OEM manufactures. Sintered components in SMC (Soft Magnetic Composites) is also one of our specialities.  Besides the pressing and sintering, we also offer secondary operations such as machining, surface treatment and heat treatment of the sintered components.   We are certified according to ISO 9001:2015 and ISO 14001:2015.   The tools are produced in our own tooling department and if you like to know more about the properties of the material, we can offer you prototypes in the right sintered material.",,https://uk.sintermetal.dk/,Sintermetal - powdermetallurgy - sintersteel - Dansk Sintermetal,"At Dansk Sintermetal A / S, we work on the basic philosophy that competitiveness is: quality, flexibility, security and profitability",Support | Assembly | Use our experience! | DANSK SINTERMETAL A/S | Creating powderful shapes | We offer | We have | Advantages,https://uk.sintermetal.dk/550/companyprofil,Company profile,"At Dansk Sintermetal A / S, we work on the basic philosophy that competitiveness is: quality, flexibility, security and profitability",Company profil | DANSK SINTERMETAL A/S | Creating powderful shapes | We offer | We have | Advantages,25,C,manufacturer_target,composites_textiles_materials,"composites, copper, stainless, steel",,priority_europe,6,"Discuss synthetic-data-driven inspection for composites, fabrics, nonwovens, laminates, or lightweight materials.",
Exhibitor,Electrotel SA,Romania,140103,Alexandria,,https://www.electrotel.ro,"Hall 12, Stand C03",https://www.hannovermesse.de/exhibitor/electrotel/N1572358,HANNOVER MESSE Exhibitor 2026: Electrotel,"ELECTROTEL Production Profile as “Original Manufacturer” (main groups and recent developments): - LV Modular Distribution systems / withdrawable MCCs  - MV Metalclad Switchgears up to 24kV (distribution, transmission; with MV Soft-Starters; MV PFC; MV Neutral Grounding)  - Automation, Protection & Control, Telecom. panels, for HV Substations (AC & HV DC transmission lines)  - Containerized Substations/ LER  - General automation panels; machine tools cabinets; panels for renewable energy farms; SCADA  - Trunking bus-bar systems (compact) and classic bus-bar ducts (air insulated) up to 5000A  - Metal Enclosures and parts  - Accessories (Ventilation blocks and filters; EMC/ESD cubicles LED lighting syst., etc)",,https://www.electrotel.ro/,Low and Medium Voltage Switchgear Manufacturer | Romania | Electrotel,"Founded in 1970, with over 47 years of experience, Electrotel is one of the most prestigious Low and Medium Voltage panel builder and designer in Romania.",,https://www.electrotel.ro/firm,Company description | Romania | Electrotel,"Founded in 1970, with over 47 years of experience, Electrotel is one of the most prestigious Low and Medium Voltage panel builder and designer in Romania.",Our Company,25,C,manufacturer_target,flat_metal_products,"automation, metal, panel, panels",,priority_europe,6,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.",
Exhibitor,Tural-Erdeniz Makina San. ve Tic. Ltd. Sti.,Türkiye,34522,Esenyurt,,http://www.turalerdeniz.com,"Hall 17, Stand B44, (6)",https://www.hannovermesse.de/exhibitor/tural-erdeniz-makina/N1482317,HANNOVER MESSE Exhibitor 2026: Tural-Erdeniz Makina,"Since 1978 Tural Erdeniz Mach. supports industries of Mining & Cement, Wire & Tube, Wind Turbines, Power Plants, Defense, Heavy Work Mach., Marine, Construction, Construction Machinery, Energy, Pulp & Paper, Marine, Steel Producing / Melting / Rolling, Aluminum Rolling, Material Handling,  by supplying shafts, drums, rollers, gears & gear boxes, welded/cast/forged or precise machined/turned components, spare parts assemblies, complete lines & turn-key projects including design.  From a few kg to 50 Tonnes, small to 12 meter long single piece milling/turning capability, under one roof. Currently exporting to the foremost companies in Germany, Italy, France, Belgium, Austria, The Netherlands.",,https://turalerdeniz.com/,Fason CNC İşleme - Tural Erdeniz,"We continue to serve the wind industry and the cement & minerals industry, but our activities cover many other business areas and industries âœ“Professional","CNC İşleme Uzmanı... | Ağır Metal Aksamları Özenle İşliyoruz... | Faaliyet Alanlarımız ""Geçen her yıl içerisinde kadromuzu ve üretimi geliştirdik..."" | DEMİR ÇELİK SANAYİ | ÇİMENTO TOPRAK SANAYİ | KUVVET SANTRALLERİ | ÜRETİM ÇÖZÜMLERİ ""Geçen her yıl içerisinde kadromuzu ve üretimi geliştirdik..."" | CNC DİK İŞLEME",,,,,25,C,review_target,general_industrial_fit,"aluminum, forged, metal, steel",,priority_middle_east,7,"Manual review recommended because product keywords matched, but the description does not clearly say the exhibitor is a manufacturer or production company.",
Exhibitor,Van Putten Instruments B.V.,Netherlands,2614 GV,Delft,,https://www.vpinstruments.com,"Hall 13, Stand A34",https://www.hannovermesse.de/exhibitor/vpinstruments/N1610345,HANNOVER MESSE Exhibitor 2026: VPInstruments,"VPInstruments offers industrial customers easy insight into energy flows. We believe that industrial energy monitoring should be easy and effortless, to enable insight, savings, and optimization. VPInstruments products are recommended by leading energy professionals worldwide and offer a complete measurement solution for compressed air flow, gas flow, and electric energy consumption. Our monitoring software VPVision can be used for all utilities and enables you to see where, when, and how much you can save. Our products can be found all over the world. We serve all industrial markets, for example; automotive, glass manufacturing, metal processing, food and beverage, and consumer goods. We can also help your industry. Let us open your eyes and start saving energy.",,https://www.vpinstruments.com/,Establishing a secure connection ...,,Hold tight | We are establishing a secure connection.,https://www.vpinstruments.com/about,Establishing a secure connection ...,,Hold tight | We are establishing a secure connection.,25,C,manufacturer_target,flat_metal_products,"glass, measurement, metal, metal processing",,priority_europe,6,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.",
Exhibitor,Aeon Robotics GmbH,Germany,38106,Braunschweig,Lower Saxony,https://aeonrobotics.com/,"Hall 11, Stand E44",https://www.hannovermesse.de/exhibitor/aeon-robotics/N1610067,HANNOVER MESSE Exhibitor 2026: Aeon Robotics,"Aeon Robotics GmbH is a startup with a focus on modular robotics, artificial intelligence, drive technology and smart components. The company was founded in 2021 as a spin-off of the TU Braunschweig and remains headquartered in Braunschweig. With the HandEffector robot system, Aeon Robotics offers a solution that makes it possible for the first time to intuitively teach gripping forces and gripping movements to a robot system without prior knowledge of robotics or programming. This makes it possible to automate processes that were previously impossible to automate.",,https://aeonrobotics.com/,Home | Aeon Robotics,,"Next-Level Dexterity - The AI robot gripper that knows how to grasp | The HandEffector is a human-inspired 5-finger gripper with integrated RGB camera, depth sensor, AI accelerator and force sensitivity. It is easy to set up and operate thanks to our patented AI-based teaching method. | Designed after the human model | Intuitive Motion Teaching | AI driven programming and object recognition | Awards: | Supported by | Contact Us",https://aeonrobotics.com/about.html,About | Aeon Robotics,,Our mission is to shape the future with robotics. | Our team | Gender Equality Plan | Contact Us,24,C,partner_target,ai_inspection_or_data_partner,"artificial intelligence, camera, robotics, sensor",,priority_europe,6,"Explore partnership around synthetic data, computer vision, and industrial AI inspection workflows.",
Exhibitor,BioSource Holding GmbH,Germany,84323,Massing,Bavaria,https://www.palllm.com,"Hall 11, Stand E58",https://www.hannovermesse.de/exhibitor/biosource-holding/N1611588,HANNOVER MESSE Exhibitor 2026: BioSource Holding,The first industrial post-wood panel made entirely from palm agricultural waste—without wood. Palllm Board uses a plant-protein binder derived from food-industry byproducts to deliver MDF/HDF-level performance while eliminating deforestation from panel production.,,https://palllm.com/,Der Start - PALLLM,,Engineered for a Better World. | Das ist Palllm® | Zero Waste Manufacturing | Massive CO₂-Einsparung | Nachhaltige Boards | Produkt. Prozess. Wirkung. | Palllm® Boards | Zero Waste Process,https://palllm.com/#Unternehmen,Der Start - PALLLM,,Engineered for a Better World. | Das ist Palllm® | Zero Waste Manufacturing | Massive CO₂-Einsparung | Nachhaltige Boards | Produkt. Prozess. Wirkung. | Palllm® Boards | Zero Waste Process,24,C,review_target,general_industrial_fit,"board, boards, panel",,priority_europe,6,Manual review recommended before outreach.,
Exhibitor,Cobro Robot Teknolojiler Otomasyon Mühendislik Makine ?malat? San. ve Tic. Ltd. Sti.,Türkiye,34906,Pendik,,https://www.cobro.com.tr/en,"Hall 14, Stand L27, (14)",https://www.hannovermesse.de/exhibitor/cobro-robot-teknolojiler/N1608165,HANNOVER MESSE Exhibitor 2026: Cobro Robot Teknolojiler,"Cobro Robot Technologies is a technology-driven automation company based in Teknopark Istanbul, specializing in turnkey robotic automation solutions for industrial applications. We design and integrate collaborative and industrial robot systems for assembly, machine tending, packaging, palletizing, quality inspection, and material handling processes.  In addition to turnkey projects, Cobro develops proprietary R&D products, including a locally developed flexible feeding system (CEBS) combined with AI-powered vision solutions for precise part detection and robot guidance. Our solutions aim to increase production efficiency, reduce dependency on imported systems, and shorten commissioning times.  With strong expertise in collaborative robotics, vision integration, and industrial automation, Cobro delivers reliable, scalable, and cost-effective solutions tailored to customer needs in automotive, food, white goods, and general manufacturing industries.",,https://www.cobro.com.tr/en/,Home - Cobro Robot Technologies,"Meet Collaborative RobotsCobots!Moving to robot automation has never been easier.Click for detailsWe are with you!As Cobot experts, we are with you at every stage, from start to finish!High PerformanceWe guarantee high performance in picking and packaging technologies.Efficiency and Quality IncreaseWe offer increased efficiency and quality while enabling you to digitize with innovative and flexible solutions.",Why Us? | Importance of Automation | Applications | Services | Corporate,https://www.cobro.com.tr/en/,Home - Cobro Robot Technologies,"Meet Collaborative RobotsCobots!Moving to robot automation has never been easier.Click for detailsWe are with you!As Cobot experts, we are with you at every stage, from start to finish!High PerformanceWe guarantee high performance in picking and packaging technologies.Efficiency and Quality IncreaseWe offer increased efficiency and quality while enabling you to digitize with innovative and flexible solutions.",Why Us? | Importance of Automation | Applications | Services | Corporate,24,C,partner_target,inspection_hardware_or_metrology,"automation, inspection, robotic, robotics, turnkey",,priority_middle_east,7,"Explore integration with manual or semi-automated inspection hardware, sensors, or metrology equipment.",
